language,id,text,file,node,lineNumber,lock,comment
pt,line:09f5d79,Sabrina: Cara dá pra ver um pedação da cidade lá em cima!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo1_Event5,7,6f83d30e,
pt,line:0011254,"Arabella: Pois é, eu não lembrava que era tão alto.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo1_Event5,10,c821aa3b,
pt,line:072642c,"Sabrina: Foi muito legal, obrigada por ir comigo, Bella.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo1_Event5,13,3039b6bf,
pt,line:0b116c5,"Arabella: Cê tá sendo sentimental, que fofa.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo1_Event5,16,9af44657,
pt,line:0c3b81c,Arabella: Mas foi legal ir contigo.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo1_Event5,19,0814b539,
pt,line:015083c,"Arabella: Não sou muito de falar essas coisas, mas eu gosto de você.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo1_Event5,22,7c331c6e,
pt,line:08d5692,Sabrina: Quem tava sendo sentimental mesmo?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo1_Event5,25,de385a61,
pt,line:0568816,Arabella: Ai cala boca.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo1_Event5,28,069f75f8,
pt,line:09892ea,"Ian: Pô, foi mal pela hora que eu levantei, sei que te deu um baita susto.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,39,8beb3584,
pt,line:0f968eb,Sabrina: Eu achei que a gente ia cair!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,42,74422e45,
pt,line:0bab2e2,Sabrina: O carrinho balançou um monte.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,45,0b61fc28,
pt,line:09c766c,Sabrina: Mas tá de boa.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,48,aad62cd7,
pt,line:0020f6d,"Ian: Eu me empolgo muito as vezes, foi mal.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,51,9160b66d,
pt,line:01bbf25,"Sabrina: Ei, nem esquenta.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,54,31d1c74b,
pt,line:0be7a14,"Sabrina: Foi daora, deu frio na barriga.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,57,e17ec564,
pt,line:047aa43,Ian: Foi daora pra caralho!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,60,d67e2ac8,
pt,line:038b4f0,Ian: Mas da próxima eu prometo me comportar.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,63,73203233,
pt,line:0f9d8ae,Sabrina: Beleza! Vou te cobrar.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,66,7ded3439,
pt,line:0f860bb,Iris: E ai?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,77,7c4f62f7,
pt,line:07256e4,Iris: Gostou do passeio?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,80,e641c86d,
pt,line:09a0265,"Sabrina: A vista é incrível, eu adorei!",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,83,5e681da2,
pt,line:0eb2022,Sabrina: Lógico que a companhia ajudou a ser melhor ainda.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,86,887b9ad5,
pt,line:08d247f,"Iris: Ah, que isso Sabrina.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,89,ed4648ea,
pt,line:09ff1bb,"Sabrina: Mas é verdade, foi legal te ter comigo lá em cima.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,92,c1d8175d,
pt,line:09baa3e,Iris: Digo o mesmo.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,95,e2e6d726,
pt,line:009799e,"Iris: Tu é especial, eu gosto muito de ti.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,98,af900974,
pt,line:0f62df7,Sabrina: Agora fiquei com vergonha.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,101,0c1ac6ef,
pt,line:0e65dfd,Iris: Tu é muito fofa.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,104,89979854,
pt,line:0dfe774,Lucas: Realmente a roda gigante é gigante.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo4_Event5,115,a9a36dd9,
pt,line:0734f9f,Sabrina: O nome não é mentira.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo4_Event5,118,595823aa,
pt,line:040bdb4,Lucas: Obrigado por segurar minha mão lá no alto.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo4_Event5,121,07241c84,
pt,line:004b8ac,Lucas: Não sou o melhor parceiro para isso né?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo4_Event5,124,75a0f3c3,
pt,line:0bb6e1b,"Sabrina: Deixa disso, Luke. Foi muito legal.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo4_Event5,127,0bf22d51,
pt,line:02b28ca,Sabrina: Se precisar de alguém pra segurar sua mão eu tô aqui.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo4_Event5,130,a31b3ff1,
pt,line:04e686f,"Lucas: Muito obrigado, Brina.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo4_Event5,133,1fccf3d0,
pt,line:0b67618,Sabrina: Nossa! a vista lá de cima realmente é bonita.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo5_Event5,144,d0595e5f,
pt,line:0004c36,Melissa: Demais!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo5_Event5,147,f01e534c,
pt,line:0bcd1a8,Melissa: Com as luzes do parque todas acesas é ainda mais legal.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo5_Event5,150,dc882981,
pt,line:00fc54d,"Sabrina: Que bom que gostou, foi legal fazer isso contigo.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo5_Event5,153,52482e26,
pt,line:051755d,Melissa: Quando quiser de novo me chama.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo5_Event5,156,8ec44675,
pt,line:0966f90,Melissa: Foi muito bom fazer isso contigo também.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo5_Event5,159,f5219fe5,
pt,line:005319e,Ian: Vamo gente vocês são lentos demais!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,7,5435c826,
pt,line:053fb65,"Melissa: Se tu cair no chão, Ian.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,10,44ad2c88,
pt,line:0c22699,"Sabrina: Deixa ele, Mel.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,13,74a76fa0,
pt,line:0497c4f,Sabrina: A gente ri da cara dele.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,16,61a27c1c,
pt,line:0f0baab,Melissa: É que não é tu que ele vem chorando depois.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,19,935717be,
pt,line:0c06377,Arabella: Me espera seu cuzão!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,22,9ba2ac29,
pt,line:0fdf677,Iris: Por que eles tão correndo? O parque tá vazio hoje.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,25,e564e1f5,
pt,line:04fe3b5,Sabrina: Vai saber.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,28,6df5683d,
pt,line:034121c,Lucas: Eles têm muita energia às vezes.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,31,19b7a736,
pt,line:01e22b2,"Iris: Hoje foi tão legal, uma pena que já fomos em todos os brinquedos.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,34,f751d3a7,
pt,line:0317590,"Melissa: Pois é, o kamikaze foi incrível!",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,37,09d73b99,
pt,line:04140a1,Ian: SIM! Eu amo o kamikaze!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,40,cfd77bd7,
pt,line:030ae9a,Lucas: Eu achei que ia passar mal nesse negócio.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,43,e0cac326,
pt,line:004f5da,"Sabrina: Pois é, ficar de ponta cabeça é terrível.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,45,9c148814,Line metadata: emotion:Angry
pt,line:0b43d56,Sabrina: Na real foi bem divertido.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,50,4bfe65a2,Line metadata: emotion:Happy
pt,line:073edd4,Arabella: O melhor foi o Lucas se tremendo todo no trem fantasma.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,57,2481b19d,
pt,line:0d27271,"Ian: Nossa verdade, os gritos foram muito bons.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,60,65076673,
pt,line:0156c87,"Iris: Tu não pode falar muito dele sendo que tu gritou no minhocão, Ian!",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,63,31aaae19,
pt,line:0ba3e7d,Ian: EU?? Nunca fiz isso!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,66,9c06c03c,
pt,line:01eda45,Lucas: Ah você fez sim!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,69,d0ca56f7,
pt,line:0a6f895,Lucas: Não tem como me zuar!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,72,e9da359d,
pt,line:076a0a1,"Ian: Em minha defesa, eu não lembrava que era rápido.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,75,2cbaf772,
pt,line:025434b,"Arabella: Às vezes cê só é cagão mesmo, pensou nisso?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,78,d4b0447f,
pt,line:0b8ab36,"Ian: Caba boca, Bella!",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,81,82c2efa4,
pt,line:0b5fa35,"Melissa: Inclusive tu ainda tá enjoada das xícaras, Bella?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,84,4a80f6fc,
pt,line:0e10851,Arabella: Tô melhor.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,87,f03baa4a,
pt,line:0d6e6a3,Arabella: Se a Íris e o Ian não tivessem girado o negócio tão rápido.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,90,1b7be452,
pt,line:0cd56b5,Iris: Qual a graça dele ir devagarzinho?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,93,18f36ff2,
pt,line:00803fc,Sabrina: Acho que a graça é não vomitar.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,96,95437e6b,Line metadata: emotion:Happy
pt,line:0475e0d,Sabrina: SIM! quanto mais rápido melhor!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,101,e57574ac,
pt,line:07be347,Lucas: É o melhor brinquedo e vocês ficam de palhaçada querendo passar mal.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,108,298ae267,
pt,line:0ea1360,Ian: É brinquedo de criança gente!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,111,6b72d951,
pt,line:0a6eb5e,Ian: A graça é poder ficar tonto.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,114,a7a2985c,
pt,line:0dbe754,Melissa: Próxima vez me lembrem de trazer remédio de enjoo.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,117,d4fdbb71,
pt,line:094d0c6,Sabrina: Olha a roda gigante tá bem ali.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,120,451d285c,
pt,line:09724bd,Sabrina: Como a gente vai se dividir pra ir? É só dois por carrinho.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,123,8c3196e4,
pt,line:0cafde5,Melissa: Pra mim tanto faz.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,126,ca43e5fb,
pt,line:056756b,"Lucas: Só quero alguém que me deixe tranquilo, a altura me dá agonia.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,129,02c259c3,
pt,line:0aaef93,Ian: Só vamo entrando e aí a gente vê.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,132,a3a82e1f,
pt,line:0491626,Iris: Calma apressadinho.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,135,0271f97f,
pt,line:0f8377f,Arabella: Não tem paciência pra nada esse garoto.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,138,b8b725ba,
pt,line:0967a47,Arabella: Droga!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,7,763e003d,
pt,line:0abd557,Arabella: A memória da câmera tá cheia.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,10,2bf34781,
pt,line:0552cec,Sabrina: Vish.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,13,1fb8e01c,
pt,line:00f4824,Sabrina: Tem espaço pra mais quantas?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,16,6d379022,
pt,line:0c3780b,Arabella: Umas duas fotos,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,19,4b42d5eb,
pt,line:08abf80,Iris: Acho que a gente se empolgou hoje.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,22,773ec628,
pt,line:02632ef,Lucas: É tão legal tirar foto.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,25,649d7228,
pt,line:09a2b18,Lucas: As fotos da Bella são muito bonitas.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,28,aa0a30a6,
pt,line:0428843,"Iris: Verdade, tu é uma ótima fotógrafa.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,31,02fefbf9,
pt,line:02dd9c5,Arabella: E cês são muito sentimentais e bonitinhos.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,34,69104a4c,
pt,line:0a76521,Sabrina: Cê vai mandar elas pra gente depois né?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,37,2abfe59d,
pt,line:05586d0,"Arabella: Lógico, se eu não mando me enchem o saco.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,40,eb6ef94d,
pt,line:0329b18,Lucas: A gente nem te incomoda tanto assim.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,43,a15f4a58,
pt,line:0ef76fa,Sabrina: Eu incomodo.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,46,dbe7432a,
pt,line:08e90fd,Sabrina: Preciso das fotos pras minhas colagens,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,49,45626346,
pt,line:02eb81a,Iris: Inclusive tu tem que nos mostrar as últimas.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,52,85c60b4c,
pt,line:0097b62,Iris: Com as fotos do aniversário do Ian.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,55,3de70c07,
pt,line:093821a,"Lucas: Verdade, você sempre fica evitando.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,58,56ce0425,
pt,line:00fb25a,Sabrina: Um dia eu mostro.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,61,93aef519,
pt,line:0e97cd4,Arabella: Cheia de migué.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,64,41449316,
pt,line:0309fc1,Sabrina: Não querendo evitar o assunto.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,67,bb349979,
pt,line:047dfb9,Sabrina: Mas a gente não vai soltar os fogos não?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,70,08825887,
pt,line:0ecb40f,Arabella: Vamos! É pra isso que a gente veio aqui.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,73,633d0294,
pt,line:0a23f6a,"Iris: Aqui, cada um pega um da minha bolsa.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,76,f46865eb,
pt,line:0476230,Lucas: Uma penas que eles são barulhentos.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,79,34613147,
pt,line:09a5543,"Iris: É, o barulho é meio chato mesmo.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,82,62a0c2e5,
pt,line:054c746,Iris: Mas vai ser legal ver o céu colorido.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,85,44125605,
pt,line:0702513,Sabrina: O estouro não me incomoda tanto.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,88,e7e1fadc,Line metadata: emotion:Normal
pt,line:01d1899,"Sabrina: Pois é, não gosto do barulho alto.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,93,c62a9f46,Line metadata: emotion:Sad
pt,line:0a8efef,"Arabella: Tapa os ouvidos que fica de boa, Luke.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,100,ec2c4773,
pt,line:07bfd05,Iris: Quem vai tirar foto dos fogos?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,103,7e847bf1,
pt,line:06a7cf4,"Arabella: Eu tirei fotos demais hoje, passo a câmera pra outro.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,106,7634908c,
pt,line:0712856,Lucas: Ai eu não sei se sou muito bom nisso.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,109,7b45b236,
pt,line:026a2c5,"Iris: Brina, tu gosta de tirar fotos também, pode ser tu?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,112,9e23ff18,
pt,line:0107e4e,"Iris: Cara, eu adoro a praia, a vibe aqui é muito boa, tu não acha?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,7,73358904,
pt,line:0cacb49,Sabrina: Não sou a maior fã.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,9,52afbab2,Line metadata: emotion:Normal
pt,line:0d0165e,Sabrina: Pior que eu gosto bastante.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,14,eb9ed63b,Line metadata: emotion:Happy
pt,line:0a96312,"Iris: Eu sinto que sou uma só com o mar às vezes, bizarro.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,21,bcb2c428,
