language,id,text,file,node,lineNumber,lock,comment
en,line:015083c,Arabella: I'm not usually like this but… I like you.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo1_Event5,22,7c331c6e,
en,line:08d5692,Sabrina: Now who's being sentimental?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo1_Event5,25,de385a61,
en,line:0568816,Arabella: Shut up.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo1_Event5,28,069f75f8,
en,line:09892ea,"Ian: I'm sorry for the time I got up, man. I know I scared the shit out of you.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,39,8beb3584,
en,line:0f968eb,Sabrina: I thought we were gonna fall!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,42,74422e45,
en,line:0bab2e2,Sabrina: The stroller rocked a lot.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,45,0b61fc28,
en,line:09c766c,Sabrina: But we're good.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,48,aad62cd7,
en,line:0020f6d,"Ian: Sometimes I get overexcited, sorry.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,51,9160b66d,
en,line:01bbf25,"Sabrina: Don't bother, it's okay.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,54,31d1c74b,
en,line:0be7a14,Sabrina: It was so cool it gave me the chills.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,57,e17ec564,
en,line:047aa43,Ian: It was fucking awesome!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,60,d67e2ac8,
en,line:038b4f0,Ian: But I promise I'll behave next time.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,63,73203233,
en,line:0f9d8ae,Sabrina: Sure. I'll hold you to that.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo2_Event5,66,7ded3439,
en,line:0f860bb,Iris: So?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,77,7c4f62f7,
en,line:07256e4,Iris: Did you like the tour?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,80,e641c86d,
en,line:09a0265,"Sabrina: The view is amazing, I loved it!",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,83,5e681da2,
en,line:0eb2022,"Sabrina: The company helped, obviously.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,86,887b9ad5,
en,line:08d247f,"Iris: Come on, Sabrina.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,89,ed4648ea,
en,line:09ff1bb,"Sabrina: I'm serious, it was great having you with me up there.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,92,c1d8175d,
en,line:09baa3e,Iris: Right back at you.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,95,e2e6d726,
en,line:009799e,Iris: You're special. I like you a lot.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,98,af900974,
en,line:0f62df7,Sabrina: Now I'm embarrassed.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,101,0c1ac6ef,
en,line:0e65dfd,Iris: You're so cute.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo3_Event5,104,89979854,
en,line:0dfe774,Lucas: The Ferris wheel is truly feral.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo4_Event5,115,a9a36dd9,
en,line:0734f9f,Sabrina: The name doesn't lie.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo4_Event5,118,595823aa,
en,line:040bdb4,Lucas: Thank you for holding my hand up there.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo4_Event5,121,07241c84,
en,line:004b8ac,"Lucas: I'm not the best partner for that, right?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo4_Event5,124,75a0f3c3,
en,line:0bb6e1b,"Sabrina: Let it go, Luke. It was really nice.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo4_Event5,127,0bf22d51,
en,line:02b28ca,"Sabrina: If you ever need someone to hold your hand, I'm here.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo4_Event5,130,a31b3ff1,
en,line:04e686f,"Lucas: Thanks, Brina.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo4_Event5,133,1fccf3d0,
en,line:0b67618,Sabrina: Wow! The view up there is really beautiful.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo5_Event5,144,d0595e5f,
en,line:0004c36,Melissa: Right?!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo5_Event5,147,f01e534c,
en,line:0bcd1a8,Melissa: And it's even better with all the park lights on.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo5_Event5,150,dc882981,
en,line:00fc54d,Sabrina: I'm glad you liked it. It was nice doing this with you.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo5_Event5,153,52482e26,
en,line:051755d,Melissa: Call me when you wanna repeat the dose.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo5_Event5,156,8ec44675,
en,line:0966f90,Melissa: It was really nice doing this with you too.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Feedback5.yarn,Feedback_Amigo5_Event5,159,f5219fe5,
en,line:005319e,"Ian: Come on, guys. You're too slow!",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,7,5435c826,
en,line:053fb65,"Melissa: If you fall, Ian…",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,10,44ad2c88,
en,line:0c22699,"Sabrina: Leave him be, Mel.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,13,74a76fa0,
en,line:0497c4f,Sabrina: We'll laugh at his face.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,16,61a27c1c,
en,line:0f0baab,Melissa: That's because he's not gonna go running crying to you.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,19,935717be,
en,line:0c06377,"Arabella: Wait up, asshole!",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,22,9ba2ac29,
en,line:0fdf677,Iris: Why are they running? The park is so empty today.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,25,e564e1f5,
en,line:04fe3b5,Sabrina: God knows.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,28,6df5683d,
en,line:034121c,Lucas: They have so much energy sometimes.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,31,19b7a736,
en,line:01e22b2,"Iris: Today was so cool, it's a shame we've been to all the rides already.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,34,f751d3a7,
en,line:0317590,Melissa: Right? The Kamikaze ride was awesome!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,37,09d73b99,
en,line:04140a1,Ian: YES! I love riding the Kamikaze.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,40,cfd77bd7,
en,line:030ae9a,Lucas: I thought I was gonna barf on that thing.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,43,e0cac326,
en,line:004f5da,Sabrina: Being upside down sucks.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,45,9c148814,Line metadata: emotion:Angry
en,line:0b43d56,Sabrina: It was actually pretty cool.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,50,4bfe65a2,Line metadata: emotion:Happy
en,line:073edd4,Arabella: The best part was Lucas shaking the whole time during the Ghost train.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,57,2481b19d,
en,line:0d27271,Ian: That's true. The screams were really good.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,60,65076673,
en,line:0156c87,"Iris: You can't talk much. You screamed during the Caterpillar ride, Ian!",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,63,31aaae19,
en,line:0ba3e7d,Ian: ME?? I have not!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,66,9c06c03c,
en,line:01eda45,"Lucas: Oh, you have too!",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,69,d0ca56f7,
en,line:0a6f895,Lucas: You can't mock me!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,72,e9da359d,
en,line:076a0a1,"Ian: In my defense, I didn't remember it going so fast.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,75,2cbaf772,
en,line:025434b,Arabella: Have you ever stopped to think that maybe you're just a wuss?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,78,d4b0447f,
en,line:0b8ab36,"Ian: Shut up, Bella!",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,81,82c2efa4,
en,line:0b5fa35,"Melissa: By the way, are you still nauseous because of the Teacup ride, Bella?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,84,4a80f6fc,
en,line:0e10851,Arabella: I'm feeling better.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,87,f03baa4a,
en,line:0d6e6a3,Arabella: If Íris and Ian hadn't spun it so fast…,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,90,1b7be452,
en,line:0cd56b5,Iris: Where's the fun in it going slow?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,93,18f36ff2,
en,line:00803fc,Sabrina: I think the fun is not throwing up.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,96,95437e6b,Line metadata: emotion:Happy
en,line:0475e0d,Sabrina: YES! The faster the better.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,101,e57574ac,
en,line:07be347,"Lucas: It's the best ride. You're just messing around, wanting to get sick.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,108,298ae267,
en,line:0ea1360,"Ian: It's a kid's ride, guys.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,111,6b72d951,
en,line:0a6eb5e,Ian: The fun part is to get dizzy.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,114,a7a2985c,
en,line:0dbe754,"Melissa: Next time, remind me to bring a anti-nausea medication.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,117,d4fdbb71,
en,line:094d0c6,"Sabrina: Look, the Rollercoaster is right there.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,120,451d285c,
en,line:09724bd,Sabrina: How are spliting to go? It's only two per stroller.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,123,8c3196e4,
en,line:0cafde5,Melissa: Whatever.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,126,ca43e5fb,
en,line:056756b,Lucas: I just want someone to make me feel safe. Heights give me the heebie jeebies.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,129,02c259c3,
en,line:0aaef93,Ian: Let's just go in and we'll sort it out.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,132,a3a82e1f,
en,line:0491626,"Iris: Chill, speedy.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,135,0271f97f,
en,line:0f8377f,Arabella: This guy has zero patience.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Parque.yarn,Roda_Gigante,138,b8b725ba,
en,line:0967a47,Arabella: Shit!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,7,763e003d,
en,line:0abd557,Arabella: The camera's memory is full.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,10,2bf34781,
en,line:0552cec,Sabrina: Oh…,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,13,1fb8e01c,
en,line:00f4824,Sabrina: How many pictures is there left to take?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,16,6d379022,
en,line:0c3780b,Arabella: Like two.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,19,4b42d5eb,
en,line:08abf80,Iris: I think we overdid it tonight.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,22,773ec628,
en,line:02632ef,Lucas: Taking pictures is so cool.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,25,649d7228,
en,line:09a2b18,Lucas: Bella's pictures are really nice.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,28,aa0a30a6,
en,line:0428843,"Iris: That's true, you're a great photographer.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,31,02fefbf9,
en,line:02dd9c5,Arabella: And you guys are so sentimental and cute.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,34,69104a4c,
en,line:0a76521,"Sabrina: You're sending us the pictures, right?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,37,2abfe59d,
en,line:05586d0,"Arabella: Of course. If I don't, you won't get out of my hair.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,40,eb6ef94d,
en,line:0329b18,Lucas: We're not that annoying.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,43,a15f4a58,
en,line:0ef76fa,Sabrina: I am.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,46,dbe7432a,
en,line:08e90fd,Sabrina: I need the pictures for my collages.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,49,45626346,
en,line:02eb81a,"Iris: By the way, you have to show us the latest ones.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,52,85c60b4c,
en,line:0097b62,Iris: With the pictures from Ian's birthday.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,55,3de70c07,
en,line:093821a,Lucas: That's true. You're always avoiding it.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,58,56ce0425,
en,line:00fb25a,Sabrina: I'll show it to you guys someday.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,61,93aef519,
en,line:0e97cd4,Arabella: Full of excuses.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,64,41449316,
en,line:0309fc1,Sabrina: I don't wanna avoid the subject.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,67,bb349979,
en,line:047dfb9,Sabrina: Aren't we gonna light the fireworks?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,70,8825887,
en,line:0ecb40f,Arabella: Yes! That's what we came here for.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,73,633d0294,
en,line:0a23f6a,Iris: Here. You can get one each from my bag.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,76,f46865eb,
en,line:0476230,Lucas: It's a shame they're so loud.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,79,34613147,
en,line:09a5543,"Iris: Yeah, the noise is really annoying.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,82,62a0c2e5,
en,line:054c746,Iris: But it'll be really nice to see the sky all colorful.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,85,44125605,
en,line:0702513,Sabrina: The explosion doesn't bother me that much.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,88,e7e1fadc,Line metadata: emotion:Normal
en,line:01d1899,"Sabrina: Yeah, I don't like loud noises.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,93,c62a9f46,Line metadata: emotion:Sad
en,line:0a8efef,"Arabella: Cover your ears and you'll be fine, Luke.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,100,ec2c4773,
en,line:07bfd05,Iris: Who's gonna take pictures of the fireworks?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,103,7e847bf1,
en,line:06a7cf4,Arabella: I've taken too many pictures today. I'm gonna give the camera to somebody else.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,106,7634908c,
en,line:0712856,"Lucas: Oh, I'm not really good at this.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,109,7b45b236,
en,line:026a2c5,"Iris: Brina, you like taking pictures too. Can it be you?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praca.yarn,Fogos_De_Artificio,112,9e23ff18,
en,line:0107e4e,"Iris: Man, I love the beach. The vibe here is so cool, don't you think?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,7,73358904,
en,line:0cacb49,Sabrina: I'm not the biggest fan.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,9,52afbab2,Line metadata: emotion:Normal
en,line:0d0165e,Sabrina: I do like it a lot.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,14,eb9ed63b,Line metadata: emotion:Happy
en,line:0a96312,Iris: Sometimes I feel like I am one with the sea. It's weird.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,21,bcb2c428,
en,line:0f28229,"Sabrina: It's kinda weird, but I think I get it.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,24,3e8ceda0,
en,line:05648d0,Iris: There's such a great beauty in nature.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,27,90d932ca,
en,line:0b0b3b3,"Iris: Like, it's incredible how everything connects and works together.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,30,c2d71ee2,
en,line:0332b9d,"Sabrina: Are you good, Íris? What's with that talk?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,33,b0f2adc9,
en,line:0c57bb8,Iris: I've just been thinking a lot these days.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,36,f55523e9,
en,line:0198448,"Iris: Witchcraft has been making me more introspective, you know?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,39,48c88473,
en,line:0d47e26,Iris: It's like I'm more aware of the things around me too.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,42,10169676,
en,line:0948c90,Sabrina: How long have you been practicing?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,45,caf4a321,
en,line:0745045,"Iris: A little over a year. I started out of curiosity, but everything makes sense.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,48,b5d68900,
en,line:0ec7059,Iris: It feels like I've finally found my place in the world.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,51,8d6cd925,
en,line:0063fc9,Sabrina: What do you mean?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,54,64da9e4d,
